Time,Label,Area1,Mean1,X1,Y1,Area2,Mean2,X2,Y2,Area3,Mean3,X3,Y3,Area4,Mean4,X4,Y4,Area5,Mean5,X5,Y5,Area6,Mean6,X6,Y6,Area7,Mean7,X7,Y7,Area8,Mean8,X8,Y8,Area9,Mean9,X9,Y9,Area10,Mean10,X10,Y10,Area11,Mean11,X11,Y11,Area12,Mean12,X12,Y12,Area13,Mean13,X13,Y13,Area14,Mean14,X14,Y14,Area15,Mean15,X15,Y15,Area16,Mean16,X16,Y16,Area17,Mean17,X17,Y17,Area18,Mean18,X18,Y18,Area19,Mean19,X19,Y19,Area20,Mean20,X20,Y20,Area21,Mean21,X21,Y21
99,13.avi,9207,40.2035,29.3343,133.4033,8935,45.7762,103.3236,79.7957,7549,23.9956,209.1025,85.2253,3700,40.217,269.6903,34.6559,6638,29.9562,324.4494,92.9721,5648,36.7812,205.8258,183.2201,8194,30.7553,266.4154,242.1286,7162,25.6978,121.4989,314.236,9137,20.2777,193.0217,359.782,5855,27.2055,243.1678,417.6425,7282,31.4168,329.7057,423.1887,6098,34.4338,304.7906,329.6799,8576,23.8954,365.634,220.6687,4311,11.942,435.648,259.6563,3462,9.6288,470.3105,354.5347,2918,7.8996,465.3218,412.9486,3773,23.2552,378.7266,459.9347,1932,30.8608,493.2246,277.6252,5138,25.3424,449.043,156.8344,1722,14.0302,495.3142,47.0813,2012,15.1839,448.6143,81.0934
100,13.avi,9207,39.5585,29.3343,133.4033,8935,46.6781,103.3236,79.7957,7549,23.8225,209.1025,85.2253,3700,37.9589,269.6903,34.6559,6638,30.2186,324.4494,92.9721,5648,37.0653,205.8258,183.2201,8194,31.3405,266.4154,242.1286,7162,25.333,121.4989,314.236,9137,19.8406,193.0217,359.782,5855,26.9698,243.1678,417.6425,7282,30.7947,329.7057,423.1887,6098,33.4546,304.7906,329.6799,8576,23.2037,365.634,220.6687,4311,11.6405,435.648,259.6563,3462,9.4844,470.3105,354.5347,2918,7.9287,465.3218,412.9486,3773,23.7951,378.7266,459.9347,1932,30.9596,493.2246,277.6252,5138,24.8169,449.043,156.8344,1722,14.313,495.3142,47.0813,2012,14.8703,448.6143,81.0934
101,13.avi,9207,38.6199,29.3343,133.4033,8935,45.4731,103.3236,79.7957,7549,23.3186,209.1025,85.2253,3700,37.9957,269.6903,34.6559,6638,29.9122,324.4494,92.9721,5648,36.7509,205.8258,183.2201,8194,31.2097,266.4154,242.1286,7162,24.7376,121.4989,314.236,9137,19.4034,193.0217,359.782,5855,26.8135,243.1678,417.6425,7282,30.9655,329.7057,423.1887,6098,33.5189,304.7906,329.6799,8576,22.8556,365.634,220.6687,4311,11.9137,435.648,259.6563,3462,9.3856,470.3105,354.5347,2918,8.0949,465.3218,412.9486,3773,24.3817,378.7266,459.9347,1932,31.0901,493.2246,277.6252,5138,24.8529,449.043,156.8344,1722,14.2956,495.3142,47.0813,2012,15.2435,448.6143,81.0934
102,13.avi,9207,37.5497,29.3343,133.4033,8935,45.1494,103.3236,79.7957,7549,22.998,209.1025,85.2253,3700,37.6149,269.6903,34.6559,6638,29.7329,324.4494,92.9721,5648,37.89,205.8258,183.2201,8194,30.9505,266.4154,242.1286,7162,25.4444,121.4989,314.236,9137,19.4665,193.0217,359.782,5855,27.3189,243.1678,417.6425,7282,30.8925,329.7057,423.1887,6098,33.5984,304.7906,329.6799,8576,22.7807,365.634,220.6687,4311,11.7875,435.648,259.6563,3462,9.1649,470.3105,354.5347,2918,7.8756,465.3218,412.9486,3773,23.2589,378.7266,459.9347,1932,30.0104,493.2246,277.6252,5138,24.7816,449.043,156.8344,1722,13.7828,495.3142,47.0813,2012,14.8653,448.6143,81.0934
103,13.avi,9207,36.8624,29.3343,133.4033,8935,44.9156,103.3236,79.7957,7549,23.1264,209.1025,85.2253,3700,38.2846,269.6903,34.6559,6638,29.4867,324.4494,92.9721,5648,38.0384,205.8258,183.2201,8194,31.051,266.4154,242.1286,7162,24.9207,121.4989,314.236,9137,18.9828,193.0217,359.782,5855,27.4654,243.1678,417.6425,7282,30.9291,329.7057,423.1887,6098,33.5681,304.7906,329.6799,8576,22.7736,365.634,220.6687,4311,11.8573,435.648,259.6563,3462,8.8821,470.3105,354.5347,2918,8.0884,465.3218,412.9486,3773,22.9428,378.7266,459.9347,1932,31.0336,493.2246,277.6252,5138,24.2875,449.043,156.8344,1722,13.8322,495.3142,47.0813,2012,15.4662,448.6143,81.0934
104,13.avi,9207,37.6367,29.3343,133.4033,8935,45.4734,103.3236,79.7957,7549,23.6921,209.1025,85.2253,3700,38.793,269.6903,34.6559,6638,30.3207,324.4494,92.9721,5648,38.1025,205.8258,183.2201,8194,31.1821,266.4154,242.1286,7162,25.3982,121.4989,314.236,9137,19.2346,193.0217,359.782,5855,27.7614,243.1678,417.6425,7282,31.3776,329.7057,423.1887,6098,34.1689,304.7906,329.6799,8576,23.3512,365.634,220.6687,4311,12.0021,435.648,259.6563,3462,8.9754,470.3105,354.5347,2918,7.8417,465.3218,412.9486,3773,22.2314,378.7266,459.9347,1932,29.2728,493.2246,277.6252,5138,24.4132,449.043,156.8344,1722,13.806,495.3142,47.0813,2012,14.9622,448.6143,81.0934
105,13.avi,9207,37.5717,29.3343,133.4033,8935,46.3979,103.3236,79.7957,7549,22.7042,209.1025,85.2253,3700,39.3622,269.6903,34.6559,6638,30.2651,324.4494,92.9721,5648,36.8445,205.8258,183.2201,8194,30.44,266.4154,242.1286,7162,24.8401,121.4989,314.236,9137,19.3568,193.0217,359.782,5855,27.1158,243.1678,417.6425,7282,31.331,329.7057,423.1887,6098,33.5566,304.7906,329.6799,8576,22.7329,365.634,220.6687,4311,11.5841,435.648,259.6563,3462,8.4986,470.3105,354.5347,2918,7.5956,465.3218,412.9486,3773,22.7503,378.7266,459.9347,1932,29.5342,493.2246,277.6252,5138,24.8213,449.043,156.8344,1722,13.6672,495.3142,47.0813,2012,14.754,448.6143,81.0934
106,13.avi,9207,38.16,29.3343,133.4033,8935,47.2278,103.3236,79.7957,7549,22.6968,209.1025,85.2253,3700,38.0714,269.6903,34.6559,6638,29.52,324.4494,92.9721,5648,37.0055,205.8258,183.2201,8194,30.3051,266.4154,242.1286,7162,24.5688,121.4989,314.236,9137,19.0492,193.0217,359.782,5855,27.4921,243.1678,417.6425,7282,30.9485,329.7057,423.1887,6098,33.4621,304.7906,329.6799,8576,22.6021,365.634,220.6687,4311,11.7984,435.648,259.6563,3462,8.4197,470.3105,354.5347,2918,7.6864,465.3218,412.9486,3773,22.6602,378.7266,459.9347,1932,29.4353,493.2246,277.6252,5138,24.1999,449.043,156.8344,1722,13.511,495.3142,47.0813,2012,14.7714,448.6143,81.0934
107,13.avi,9207,38.5201,29.3343,133.4033,8935,49.4144,103.3236,79.7957,7549,23.0784,209.1025,85.2253,3700,37.4524,269.6903,34.6559,6638,29.6306,324.4494,92.9721,5648,37.8352,205.8258,183.2201,8194,30.754,266.4154,242.1286,7162,24.8378,121.4989,314.236,9137,19.3035,193.0217,359.782,5855,27.794,243.1678,417.6425,7282,30.5934,329.7057,423.1887,6098,34.1287,304.7906,329.6799,8576,23.0554,365.634,220.6687,4311,11.6878,435.648,259.6563,3462,8.7773,470.3105,354.5347,2918,7.7594,465.3218,412.9486,3773,22.7654,378.7266,459.9347,1932,30.8245,493.2246,277.6252,5138,24.0436,449.043,156.8344,1722,14.1028,495.3142,47.0813,2012,15.2008,448.6143,81.0934
108,13.avi,9207,38.6714,29.3343,133.4033,8935,49.7683,103.3236,79.7957,7549,22.453,209.1025,85.2253,3700,37.2751,269.6903,34.6559,6638,28.8402,324.4494,92.9721,5648,38.3699,205.8258,183.2201,8194,30.4996,266.4154,242.1286,7162,25.408,121.4989,314.236,9137,19.1992,193.0217,359.782,5855,27.4813,243.1678,417.6425,7282,30.7943,329.7057,423.1887,6098,34.184,304.7906,329.6799,8576,23.5385,365.634,220.6687,4311,11.903,435.648,259.6563,3462,8.6014,470.3105,354.5347,2918,8.1412,465.3218,412.9486,3773,22.5849,378.7266,459.9347,1932,30.5311,493.2246,277.6252,5138,24.9114,449.043,156.8344,1722,14.2718,495.3142,47.0813,2012,14.5651,448.6143,81.0934
109,13.avi,9207,38.1689,29.3343,133.4033,8935,50.3352,103.3236,79.7957,7549,22.7602,209.1025,85.2253,3700,36.7624,269.6903,34.6559,6638,29.1386,324.4494,92.9721,5648,38.2095,205.8258,183.2201,8194,30.5694,266.4154,242.1286,7162,25.6279,121.4989,314.236,9137,19.6085,193.0217,359.782,5855,27.654,243.1678,417.6425,7282,30.7354,329.7057,423.1887,6098,33.6845,304.7906,329.6799,8576,23.0219,365.634,220.6687,4311,12.0093,435.648,259.6563,3462,9.1924,470.3105,354.5347,2918,8.3797,465.3218,412.9486,3773,22.489,378.7266,459.9347,1932,31.1196,493.2246,277.6252,5138,24.4763,449.043,156.8344,1722,14.7973,495.3142,47.0813,2012,14.9498,448.6143,81.0934
110,13.avi,9207,38.3417,29.3343,133.4033,8935,49.6414,103.3236,79.7957,7549,23.0673,209.1025,85.2253,3700,36.1284,269.6903,34.6559,6638,28.9867,324.4494,92.9721,5648,37.3954,205.8258,183.2201,8194,30.488,266.4154,242.1286,7162,24.7272,121.4989,314.236,9137,19.6051,193.0217,359.782,5855,27.8225,243.1678,417.6425,7282,30.6384,329.7057,423.1887,6098,33.5986,304.7906,329.6799,8576,22.8984,365.634,220.6687,4311,11.5013,435.648,259.6563,3462,9.2351,470.3105,354.5347,2918,7.7125,465.3218,412.9486,3773,22.0811,378.7266,459.9347,1932,30.4482,493.2246,277.6252,5138,24.6504,449.043,156.8344,1722,15.1469,495.3142,47.0813,2012,14.8474,448.6143,81.0934
111,13.avi,9207,37.6887,29.3343,133.4033,8935,50.1803,103.3236,79.7957,7549,23.0175,209.1025,85.2253,3700,36.6332,269.6903,34.6559,6638,29.1854,324.4494,92.9721,5648,37.1048,205.8258,183.2201,8194,30.051,266.4154,242.1286,7162,25.0006,121.4989,314.236,9137,19.5087,193.0217,359.782,5855,27.4748,243.1678,417.6425,7282,30.3647,329.7057,423.1887,6098,33.4069,304.7906,329.6799,8576,22.8881,365.634,220.6687,4311,11.5597,435.648,259.6563,3462,9.4136,470.3105,354.5347,2918,8.1779,465.3218,412.9486,3773,23.0798,378.7266,459.9347,1932,32.4793,493.2246,277.6252,5138,24.3192,449.043,156.8344,1722,14.8606,495.3142,47.0813,2012,14.6794,448.6143,81.0934
112,13.avi,9207,37.7773,29.3343,133.4033,8935,48.8691,103.3236,79.7957,7549,22.8499,209.1025,85.2253,3700,37.0011,269.6903,34.6559,6638,29.0658,324.4494,92.9721,5648,37.0338,205.8258,183.2201,8194,30.773,266.4154,242.1286,7162,25.4467,121.4989,314.236,9137,20.362,193.0217,359.782,5855,27.6509,243.1678,417.6425,7282,30.9238,329.7057,423.1887,6098,33.6853,304.7906,329.6799,8576,23.1889,365.634,220.6687,4311,11.7936,435.648,259.6563,3462,9.641,470.3105,354.5347,2918,8.5216,465.3218,412.9486,3773,23.9958,378.7266,459.9347,1932,32.3696,493.2246,277.6252,5138,24.0866,449.043,156.8344,1722,14.7265,495.3142,47.0813,2012,15.4438,448.6143,81.0934
113,13.avi,9207,37.3401,29.3343,133.4033,8935,47.7692,103.3236,79.7957,7549,22.8413,209.1025,85.2253,3700,37.0884,269.6903,34.6559,6638,28.6583,324.4494,92.9721,5648,36.693,205.8258,183.2201,8194,30.5763,266.4154,242.1286,7162,26.4289,121.4989,314.236,9137,20.9796,193.0217,359.782,5855,27.6854,243.1678,417.6425,7282,30.8226,329.7057,423.1887,6098,33.6469,304.7906,329.6799,8576,23.6149,365.634,220.6687,4311,12.0803,435.648,259.6563,3462,9.5656,470.3105,354.5347,2918,8.0089,465.3218,412.9486,3773,22.9104,378.7266,459.9347,1932,31.0901,493.2246,277.6252,5138,24.4198,449.043,156.8344,1722,14.9367,495.3142,47.0813,2012,15.6426,448.6143,81.0934
114,13.avi,9207,37.043,29.3343,133.4033,8935,46.3107,103.3236,79.7957,7549,22.6959,209.1025,85.2253,3700,36.9108,269.6903,34.6559,6638,28.6903,324.4494,92.9721,5648,36.9394,205.8258,183.2201,8194,30.1073,266.4154,242.1286,7162,26.0771,121.4989,314.236,9137,21.5074,193.0217,359.782,5855,27.3344,243.1678,417.6425,7282,30.7925,329.7057,423.1887,6098,33.2773,304.7906,329.6799,8576,23.1489,365.634,220.6687,4311,11.4994,435.648,259.6563,3462,9.5381,470.3105,354.5347,2918,7.9236,465.3218,412.9486,3773,23.3029,378.7266,459.9347,1932,31.7262,493.2246,277.6252,5138,23.9138,449.043,156.8344,1722,14.1568,495.3142,47.0813,2012,14.9821,448.6143,81.0934
115,13.avi,9207,36.4267,29.3343,133.4033,8935,45.6248,103.3236,79.7957,7549,22.901,209.1025,85.2253,3700,35.877,269.6903,34.6559,6638,28.491,324.4494,92.9721,5648,36.1523,205.8258,183.2201,8194,29.8885,266.4154,242.1286,7162,25.4386,121.4989,314.236,9137,20.2051,193.0217,359.782,5855,27.4673,243.1678,417.6425,7282,30.3397,329.7057,423.1887,6098,33.022,304.7906,329.6799,8576,22.5325,365.634,220.6687,4311,11.322,435.648,259.6563,3462,8.6418,470.3105,354.5347,2918,7.548,465.3218,412.9486,3773,22.2489,378.7266,459.9347,1932,31.0031,493.2246,277.6252,5138,23.9763,449.043,156.8344,1722,13.6777,495.3142,47.0813,2012,14.585,448.6143,81.0934
116,13.avi,9207,37.4014,29.3343,133.4033,8935,46.1165,103.3236,79.7957,7549,23.3966,209.1025,85.2253,3700,37.3676,269.6903,34.6559,6638,28.6463,324.4494,92.9721,5648,36.1245,205.8258,183.2201,8194,30.053,266.4154,242.1286,7162,26.0933,121.4989,314.236,9137,20.3247,193.0217,359.782,5855,27.2728,243.1678,417.6425,7282,30.7155,329.7057,423.1887,6098,33.2125,304.7906,329.6799,8576,22.4747,365.634,220.6687,4311,11.8432,435.648,259.6563,3462,9.1103,470.3105,354.5347,2918,8.1083,465.3218,412.9486,3773,22.6056,378.7266,459.9347,1932,30.8287,493.2246,277.6252,5138,23.4784,449.043,156.8344,1722,15.9413,495.3142,47.0813,2012,14.7883,448.6143,81.0934
117,13.avi,9207,37.0097,29.3343,133.4033,8935,45.7853,103.3236,79.7957,7549,23.7964,209.1025,85.2253,3700,37.4813,269.6903,34.6559,6638,28.7248,324.4494,92.9721,5648,36.3183,205.8258,183.2201,8194,29.8699,266.4154,242.1286,7162,26.1602,121.4989,314.236,9137,20.0045,193.0217,359.782,5855,28.3962,243.1678,417.6425,7282,30.9698,329.7057,423.1887,6098,33.0387,304.7906,329.6799,8576,22.8545,365.634,220.6687,4311,11.9891,435.648,259.6563,3462,9.3654,470.3105,354.5347,2918,7.974,465.3218,412.9486,3773,22.6356,378.7266,459.9347,1932,31.148,493.2246,277.6252,5138,23.5903,449.043,156.8344,1722,17.6057,495.3142,47.0813,2012,14.7753,448.6143,81.0934
118,13.avi,9207,37.3707,29.3343,133.4033,8935,45.3812,103.3236,79.7957,7549,23.6882,209.1025,85.2253,3700,37.4927,269.6903,34.6559,6638,28.5223,324.4494,92.9721,5648,35.8035,205.8258,183.2201,8194,29.9614,266.4154,242.1286,7162,26.2577,121.4989,314.236,9137,19.9652,193.0217,359.782,5855,31.64,243.1678,417.6425,7282,30.5262,329.7057,423.1887,6098,33.0367,304.7906,329.6799,8576,22.1927,365.634,220.6687,4311,11.5017,435.648,259.6563,3462,9.0546,470.3105,354.5347,2918,8.1477,465.3218,412.9486,3773,22.2727,378.7266,459.9347,1932,30.4182,493.2246,277.6252,5138,23.4858,449.043,156.8344,1722,15.6916,495.3142,47.0813,2012,15.1655,448.6143,81.0934
119,13.avi,9207,36.7301,29.3343,133.4033,8935,43.5406,103.3236,79.7957,7549,23.4532,209.1025,85.2253,3700,36.9797,269.6903,34.6559,6638,28.8054,324.4494,92.9721,5648,35.6857,205.8258,183.2201,8194,29.8103,266.4154,242.1286,7162,26.4858,121.4989,314.236,9137,19.3171,193.0217,359.782,5855,33.7325,243.1678,417.6425,7282,30.6943,329.7057,423.1887,6098,32.9895,304.7906,329.6799,8576,22.0253,365.634,220.6687,4311,11.7534,435.648,259.6563,3462,8.7565,470.3105,354.5347,2918,7.8866,465.3218,412.9486,3773,23.2605,378.7266,459.9347,1932,29.9902,493.2246,277.6252,5138,23.8083,449.043,156.8344,1722,15.083,495.3142,47.0813,2012,14.7162,448.6143,81.0934
120,13.avi,9207,36.7998,29.3343,133.4033,8935,43.0768,103.3236,79.7957,7549,23.9073,209.1025,85.2253,3700,36.5946,269.6903,34.6559,6638,28.4536,324.4494,92.9721,5648,36.0876,205.8258,183.2201,8194,29.5629,266.4154,242.1286,7162,25.7984,121.4989,314.236,9137,19.0613,193.0217,359.782,5855,32.7134,243.1678,417.6425,7282,30.8757,329.7057,423.1887,6098,32.7542,304.7906,329.6799,8576,22.0475,365.634,220.6687,4311,11.6398,435.648,259.6563,3462,9.1077,470.3105,354.5347,2918,7.6165,465.3218,412.9486,3773,23.4257,378.7266,459.9347,1932,29.8608,493.2246,277.6252,5138,24.5035,449.043,156.8344,1722,15.3821,495.3142,47.0813,2012,14.3415,448.6143,81.0934
121,13.avi,9207,37.2357,29.3343,133.4033,8935,43.2022,103.3236,79.7957,7549,23.1549,209.1025,85.2253,3700,36.1292,269.6903,34.6559,6638,28.2457,324.4494,92.9721,5648,36.6477,205.8258,183.2201,8194,29.5256,266.4154,242.1286,7162,25.925,121.4989,314.236,9137,18.8249,193.0217,359.782,5855,31.6668,243.1678,417.6425,7282,30.5161,329.7057,423.1887,6098,33.1571,304.7906,329.6799,8576,21.8582,365.634,220.6687,4311,11.6655,435.648,259.6563,3462,8.8047,470.3105,354.5347,2918,7.8931,465.3218,412.9486,3773,22.9621,378.7266,459.9347,1932,30.2008,493.2246,277.6252,5138,23.6275,449.043,156.8344,1722,15.1696,495.3142,47.0813,2012,14.3126,448.6143,81.0934
122,13.avi,9207,37.3639,29.3343,133.4033,8935,43.4115,103.3236,79.7957,7549,23.9845,209.1025,85.2253,3700,36.2876,269.6903,34.6559,6638,28.6945,324.4494,92.9721,5648,36.5894,205.8258,183.2201,8194,29.6281,266.4154,242.1286,7162,25.309,121.4989,314.236,9137,18.6549,193.0217,359.782,5855,29.3667,243.1678,417.6425,7282,30.4495,329.7057,423.1887,6098,33.427,304.7906,329.6799,8576,22.1924,365.634,220.6687,4311,11.9357,435.648,259.6563,3462,8.7002,470.3105,354.5347,2918,7.2988,465.3218,412.9486,3773,22.6093,378.7266,459.9347,1932,30.8271,493.2246,277.6252,5138,24.2454,449.043,156.8344,1722,15.993,495.3142,47.0813,2012,14.7753,448.6143,81.0934
123,13.avi,9207,37.6974,29.3343,133.4033,8935,43.282,103.3236,79.7957,7549,23.2741,209.1025,85.2253,3700,36.3408,269.6903,34.6559,6638,28.2901,324.4494,92.9721,5648,36.7332,205.8258,183.2201,8194,29.6662,266.4154,242.1286,7162,25.3136,121.4989,314.236,9137,18.809,193.0217,359.782,5855,28.0142,243.1678,417.6425,7282,30.4133,329.7057,423.1887,6098,33.2517,304.7906,329.6799,8576,22.0542,365.634,220.6687,4311,12.09,435.648,259.6563,3462,8.801,470.3105,354.5347,2918,7.6693,465.3218,412.9486,3773,21.8776,378.7266,459.9347,1932,31.5958,493.2246,277.6252,5138,24.19,449.043,156.8344,1722,15.6789,495.3142,47.0813,2012,14.6004,448.6143,81.0934
124,13.avi,9207,37.6296,29.3343,133.4033,8935,42.5098,103.3236,79.7957,7549,23.3497,209.1025,85.2253,3700,37.1741,269.6903,34.6559,6638,28.4199,324.4494,92.9721,5648,37.261,205.8258,183.2201,8194,29.3096,266.4154,242.1286,7162,25.3795,121.4989,314.236,9137,18.0807,193.0217,359.782,5855,27.2673,243.1678,417.6425,7282,30.3728,329.7057,423.1887,6098,33.2862,304.7906,329.6799,8576,22.6247,365.634,220.6687,4311,12.305,435.648,259.6563,3462,8.8642,470.3105,354.5347,2918,7.5819,465.3218,412.9486,3773,22.0286,378.7266,459.9347,1932,30.4244,493.2246,277.6252,5138,24.8324,449.043,156.8344,1722,16.1823,495.3142,47.0813,2012,14.4175,448.6143,81.0934
125,13.avi,9207,38.3929,29.3343,133.4033,8935,41.0434,103.3236,79.7957,7549,23.0926,209.1025,85.2253,3700,36.7235,269.6903,34.6559,6638,28.433,324.4494,92.9721,5648,37.821,205.8258,183.2201,8194,29.6185,266.4154,242.1286,7162,25.2839,121.4989,314.236,9137,18.2172,193.0217,359.782,5855,27.4938,243.1678,417.6425,7282,30.1254,329.7057,423.1887,6098,34.0664,304.7906,329.6799,8576,23.0209,365.634,220.6687,4311,12.5493,435.648,259.6563,3462,9.2218,470.3105,354.5347,2918,7.9078,465.3218,412.9486,3773,21.6215,378.7266,459.9347,1932,30.4788,493.2246,277.6252,5138,24.4111,449.043,156.8344,1722,16.1905,495.3142,47.0813,2012,14.1814,448.6143,81.0934
126,13.avi,9207,38.9864,29.3343,133.4033,8935,41.683,103.3236,79.7957,7549,22.6165,209.1025,85.2253,3700,36.397,269.6903,34.6559,6638,28.3504,324.4494,92.9721,5648,37.9952,205.8258,183.2201,8194,29.5438,266.4154,242.1286,7162,25.0579,121.4989,314.236,9137,18.4062,193.0217,359.782,5855,28.221,243.1678,417.6425,7282,30.858,329.7057,423.1887,6098,34.0025,304.7906,329.6799,8576,22.9994,365.634,220.6687,4311,12.7724,435.648,259.6563,3462,8.9009,470.3105,354.5347,2918,7.9181,465.3218,412.9486,3773,21.9414,378.7266,459.9347,1932,30.2862,493.2246,277.6252,5138,24.2602,449.043,156.8344,1722,17.1632,495.3142,47.0813,2012,14.4573,448.6143,81.0934
127,13.avi,9207,39.2148,29.3343,133.4033,8935,41.1384,103.3236,79.7957,7549,22.3562,209.1025,85.2253,3700,36.5165,269.6903,34.6559,6638,28.3176,324.4494,92.9721,5648,37.6719,205.8258,183.2201,8194,29.8897,266.4154,242.1286,7162,24.5348,121.4989,314.236,9137,18.4798,193.0217,359.782,5855,28.234,243.1678,417.6425,7282,31.7475,329.7057,423.1887,6098,34.1596,304.7906,329.6799,8576,22.7263,365.634,220.6687,4311,12.7799,435.648,259.6563,3462,9.1904,470.3105,354.5347,2918,7.816,465.3218,412.9486,3773,21.5147,378.7266,459.9347,1932,30.7205,493.2246,277.6252,5138,24.7351,449.043,156.8344,1722,18.9675,495.3142,47.0813,2012,14.1556,448.6143,81.0934
128,13.avi,9207,39.9054,29.3343,133.4033,8935,40.4537,103.3236,79.7957,7549,22.4179,209.1025,85.2253,3700,36.4597,269.6903,34.6559,6638,28.2843,324.4494,92.9721,5648,37.7987,205.8258,183.2201,8194,29.6742,266.4154,242.1286,7162,23.6102,121.4989,314.236,9137,18.7126,193.0217,359.782,5855,27.8951,243.1678,417.6425,7282,31.7346,329.7057,423.1887,6098,34.2066,304.7906,329.6799,8576,22.6046,365.634,220.6687,4311,12.662,435.648,259.6563,3462,8.8761,470.3105,354.5347,2918,7.6453,465.3218,412.9486,3773,21.934,378.7266,459.9347,1932,30.7143,493.2246,277.6252,5138,24.3425,449.043,156.8344,1722,17.6138,495.3142,47.0813,2012,14.2003,448.6143,81.0934
129,13.avi,9207,39.8437,29.3343,133.4033,8935,39.981,103.3236,79.7957,7549,21.7865,209.1025,85.2253,3700,37.6459,269.6903,34.6559,6638,28.1523,324.4494,92.9721,5648,37.5692,205.8258,183.2201,8194,30.001,266.4154,242.1286,7162,23.7724,121.4989,314.236,9137,19.2942,193.0217,359.782,5855,27.7778,243.1678,417.6425,7282,31.7799,329.7057,423.1887,6098,34.1743,304.7906,329.6799,8576,22.9325,365.634,220.6687,4311,12.437,435.648,259.6563,3462,9.1785,470.3105,354.5347,2918,7.6374,465.3218,412.9486,3773,21.9632,378.7266,459.9347,1932,30.4011,493.2246,277.6252,5138,23.986,449.043,156.8344,1722,20.5981,495.3142,47.0813,2012,14.164,448.6143,81.0934
130,13.avi,9207,39.904,29.3343,133.4033,8935,40.5697,103.3236,79.7957,7549,22.4553,209.1025,85.2253,3700,37.5043,269.6903,34.6559,6638,28.3637,324.4494,92.9721,5648,37.5614,205.8258,183.2201,8194,30.0258,266.4154,242.1286,7162,23.6152,121.4989,314.236,9137,18.7033,193.0217,359.782,5855,26.9903,243.1678,417.6425,7282,32.1252,329.7057,423.1887,6098,34.549,304.7906,329.6799,8576,22.366,365.634,220.6687,4311,12.2672,435.648,259.6563,3462,9.5049,470.3105,354.5347,2918,7.6354,465.3218,412.9486,3773,21.8298,378.7266,459.9347,1932,30.8602,493.2246,277.6252,5138,23.8589,449.043,156.8344,1722,21.0598,495.3142,47.0813,2012,14.2689,448.6143,81.0934
131,13.avi,9207,39.7263,29.3343,133.4033,8935,41.0745,103.3236,79.7957,7549,22.2155,209.1025,85.2253,3700,37.4592,269.6903,34.6559,6638,27.9672,324.4494,92.9721,5648,36.6186,205.8258,183.2201,8194,29.6378,266.4154,242.1286,7162,23.055,121.4989,314.236,9137,18.295,193.0217,359.782,5855,27.1312,243.1678,417.6425,7282,32.294,329.7057,423.1887,6098,33.777,304.7906,329.6799,8576,21.8832,365.634,220.6687,4311,12.633,435.648,259.6563,3462,9.2695,470.3105,354.5347,2918,7.597,465.3218,412.9486,3773,22.8309,378.7266,459.9347,1932,30.8546,493.2246,277.6252,5138,23.7322,449.043,156.8344,1722,21.9553,495.3142,47.0813,2012,14.2202,448.6143,81.0934
132,13.avi,9207,38.9548,29.3343,133.4033,8935,40.3815,103.3236,79.7957,7549,21.969,209.1025,85.2253,3700,38.017,269.6903,34.6559,6638,27.5823,324.4494,92.9721,5648,36.1524,205.8258,183.2201,8194,29.4594,266.4154,242.1286,7162,22.8619,121.4989,314.236,9137,18.4059,193.0217,359.782,5855,27.1274,243.1678,417.6425,7282,32.0663,329.7057,423.1887,6098,34.0328,304.7906,329.6799,8576,21.9682,365.634,220.6687,4311,12.3793,435.648,259.6563,3462,8.9405,470.3105,354.5347,2918,7.3636,465.3218,412.9486,3773,22.1688,378.7266,459.9347,1932,31.5823,493.2246,277.6252,5138,23.5469,449.043,156.8344,1722,23.5314,495.3142,47.0813,2012,13.7788,448.6143,81.0934
